,FIPS 1970,SMSA 1970,STATE 1970,COUNTY 1970,FIPS 1980,SMSA 1980,COUNTY 1980,STATE 1980,MSA NAME 1980,FIPS 1990,MSA 1990,COUNTY 1990,STATE 1990,MSA NAME 1990,FIPS 2000,MSA Code 2000,County 2000,MSA Name 2000,FIPS 2010,CBSA 2010,County 2010,CBSA Name 2010,CBSA State 2010,Metro/Micro 2010,1970 Pop,1980 Pop,1990 Pop,2000 Pop,2010 Pop,1970 Emp,1980 Emp,1990 Emp,2000 Emp,2010 Emp
1531,31085,NA,Nebraska,Hayes,31085,NA,Hayes,Nebraska,NA,31085,9999,Hayes,Nebraska,NA,31085,9999,Hayes NE,,31085, ,Hayes NE, , ,,1542,1348,1220,1070,961,672,655,624,617,534
1532,31087,NA,Nebraska,Hitchcock,31087,NA,Hitchcock,Nebraska,NA,31087,9999,Hitchcock,Nebraska,NA,31087,9999,Hitchcock NE,,31087, ,Hitchcock NE, , ,,4036,4086,3744,3103,2896,1591,1924,1645,1511,1539
1533,31089,NA,Nebraska,Holt,31089,NA,Holt,Nebraska,NA,31089,9999,Holt,Nebraska,NA,31089,9999,Holt NE,,31089, ,Holt NE, , ,,12890,13584,12577,11487,10449,5468,7141,6839,7455,8196
1534,31091,NA,Nebraska,Hooker,31091,NA,Hooker,Nebraska,NA,31091,9999,Hooker,Nebraska,NA,31091,9999,Hooker NE,,31091, ,Hooker NE, , ,,950,986,799,773,735,399,456,428,540,637
1535,31093,NA,Nebraska,Howard,31093,NA,Howard,Nebraska,NA,31093,9999,Howard,Nebraska,NA,31093,9999,Howard NE,,31093,24260,Howard NE,Grand Island, NE,Metro,6856,6767,6043,6523,6267,2449,2638,2516,3100,3017
1536,31095,NA,Nebraska,Jefferson,31095,NA,Jefferson,Nebraska,NA,31095,9999,Jefferson,Nebraska,NA,31095,9999,Jefferson NE,,31095, ,Jefferson NE, , ,,10475,9794,8746,8324,7516,4731,5419,4893,4797,4925
1537,31097,NA,Nebraska,Johnson,31097,NA,Johnson,Nebraska,NA,31097,9999,Johnson,Nebraska,NA,31097,9999,Johnson NE,,31097, ,Johnson NE, , ,,5747,5271,4666,4506,5220,2896,2761,2648,2594,2992
1538,31099,NA,Nebraska,Kearney,31099,NA,Kearney,Nebraska,NA,31099,9999,Kearney,Nebraska,NA,31099,9999,Kearney NE,,31099,28260,Kearney NE,Kearney, NE,Micro,6696,7047,6622,6889,6485,3417,3826,3381,3496,3526
1539,31101,NA,Nebraska,Keith,31101,NA,Keith,Nebraska,NA,31101,9999,Keith,Nebraska,NA,31101,9999,Keith NE,,31101, ,Keith NE, , ,,8518,9360,8578,8839,8363,4324,5440,5059,5496,5228
1540,31103,NA,Nebraska,Keya Paha,31103,NA,Keya Paha,Nebraska,NA,31103,9999,Keya Paha,Nebraska,NA,31103,9999,Keya Paha NE,,31103, ,Keya Paha NE, , ,,1330,1295,1025,981,821,592,616,464,568,601
1541,31105,NA,Nebraska,Kimball,31105,NA,Kimball,Nebraska,NA,31105,9999,Kimball,Nebraska,NA,31105,9999,Kimball NE,,31105, ,Kimball NE, , ,,5919,4911,4071,4060,3820,2852,2982,2565,2871,2455
1542,31107,NA,Nebraska,Knox,31107,NA,Knox,Nebraska,NA,31107,9999,Knox,Nebraska,NA,31107,9999,Knox NE,,31107, ,Knox NE, , ,,11643,11438,9546,9336,8676,4669,5320,4599,4983,5336
1543,31109,4360,Nebraska,Lancaster,31109,4360,Lancaster,Nebraska,LINCOLN NEBR.,31109,4360,Lancaster,Nebraska,Lincoln NE MSA,31109,4360,Lancaster NE,Lincoln,31109,30700,Lancaster NE,Lincoln, NE,Metro,168776,193599,214655,251523,286187,89087,120111,147032,183760,199476
1544,31111,NA,Nebraska,Lincoln,31111,NA,Lincoln,Nebraska,NA,31111,9999,Lincoln,Nebraska,NA,31111,9999,Lincoln NE,,31111,35820,Lincoln NE,North Platte, NE,Micro,29671,36340,32511,34660,36262,14055,19124,17670,20797,22668
1545,31113,NA,Nebraska,Logan,31113,NA,Logan,Nebraska,NA,31113,9999,Logan,Nebraska,NA,31113,9999,Logan NE,,31113,35820,Logan NE,North Platte, NE,Micro,992,979,872,773,770,438,494,498,456,502
1546,31115,NA,Nebraska,Loup,31115,NA,Loup,Nebraska,NA,31115,9999,Loup,Nebraska,NA,31115,9999,Loup NE,,31115, ,Loup NE, , ,,842,852,680,709,626,373,343,289,339,349
1547,31117,NA,Nebraska,McPherson,31117,NA,McPherson,Nebraska,NA,31117,9999,McPherson,Nebraska,NA,31117,9999,McPherson NE,,31117,35820,McPherson NE,North Platte, NE,Micro,617,590,551,532,537,284,307,270,277,284
1548,31119,NA,Nebraska,Madison,31119,NA,Madison,Nebraska,NA,31119,9999,Madison,Nebraska,NA,31119,9999,Madison NE,,31119,35740,Madison NE,Norfolk, NE,Micro,27406,31402,32709,35230,34935,13561,19616,22141,27319,27432
1549,31121,NA,Nebraska,Merrick,31121,NA,Merrick,Nebraska,NA,31121,9999,Merrick,Nebraska,NA,31121,9999,Merrick NE,,31121,24260,Merrick NE,Grand Island, NE,Metro,8749,8972,8057,8152,7856,3268,3887,3543,3646,3786
1550,31123,NA,Nebraska,Morrill,31123,NA,Morrill,Nebraska,NA,31123,9999,Morrill,Nebraska,NA,31123,9999,Morrill NE,,31123, ,Morrill NE, , ,,5803,6089,5428,5420,5037,2388,2737,2496,2540,2794
1551,31125,NA,Nebraska,Nance,31125,NA,Nance,Nebraska,NA,31125,9999,Nance,Nebraska,NA,31125,9999,Nance NE,,31125, ,Nance NE, , ,,5106,4734,4259,4054,3733,2072,2051,1940,1972,1844
1552,31127,NA,Nebraska,Nemaha,31127,NA,Nemaha,Nebraska,NA,31127,9999,Nemaha,Nebraska,NA,31127,9999,Nemaha NE,,31127, ,Nemaha NE, , ,,8969,8364,7972,7578,7246,4274,3778,4163,5376,4466
1553,31129,NA,Nebraska,Nuckolls,31129,NA,Nuckolls,Nebraska,NA,31129,9999,Nuckolls,Nebraska,NA,31129,9999,Nuckolls NE,,31129, ,Nuckolls NE, , ,,7374,6713,5762,5032,4506,3139,3413,3144,3250,2526
1554,31131,NA,Nebraska,Otoe,31131,NA,Otoe,Nebraska,NA,31131,9999,Otoe,Nebraska,NA,31131,9999,Otoe NE,,31131, ,Otoe NE, , ,,15580,15177,14216,15494,15766,7325,7718,7687,8928,9426
1555,31133,NA,Nebraska,Pawnee,31133,NA,Pawnee,Nebraska,NA,31133,9999,Pawnee,Nebraska,NA,31133,9999,Pawnee NE,,31133, ,Pawnee NE, , ,,4472,3927,3306,3088,2770,1677,1773,1676,1785,1621
1556,31135,NA,Nebraska,Perkins,31135,NA,Perkins,Nebraska,NA,31135,9999,Perkins,Nebraska,NA,31135,9999,Perkins NE,,31135, ,Perkins NE, , ,,3394,3638,3366,3181,2979,1772,2034,2008,2072,2097
1557,31137,NA,Nebraska,Phelps,31137,NA,Phelps,Nebraska,NA,31137,9999,Phelps,Nebraska,NA,31137,9999,Phelps NE,,31137, ,Phelps NE, , ,,9550,9812,9701,9733,9187,4869,5958,6366,6605,6650
1558,31139,NA,Nebraska,Pierce,31139,NA,Pierce,Nebraska,NA,31139,9999,Pierce,Nebraska,NA,31139,9999,Pierce NE,,31139,35740,Pierce NE,Norfolk, NE,Micro,8503,8471,7815,7824,7254,3162,3555,3593,3737,3880
1559,31141,NA,Nebraska,Platte,31141,NA,Platte,Nebraska,NA,31141,9999,Platte,Nebraska,NA,31141,9999,Platte NE,,31141,18100,Platte NE,Columbus, NE,Micro,26600,28928,29864,31500,32298,15287,16893,19737,22832,24311
1560,31143,NA,Nebraska,Polk,31143,NA,Polk,Nebraska,NA,31143,9999,Polk,Nebraska,NA,31143,9999,Polk NE,,31143, ,Polk NE, , ,,6466,6302,5653,5610,5388,2860,2864,3101,2844,2739
1561,31145,NA,Nebraska,Red Willow,31145,NA,Red Willow,Nebraska,NA,31145,9999,Red Willow,Nebraska,NA,31145,9999,Red Willow NE,,31145, ,Red Willow NE, , ,,12176,12646,11672,11487,11052,5695,7165,6928,7447,7434
1562,31147,NA,Nebraska,Richardson,31147,NA,Richardson,Nebraska,NA,31147,9999,Richardson,Nebraska,NA,31147,9999,Richardson NE,,31147, ,Richardson NE, , ,,12265,11304,9963,9507,8362,5148,5317,5150,4951,4308
1563,31149,NA,Nebraska,Rock,31149,NA,Rock,Nebraska,NA,31149,9999,Rock,Nebraska,NA,31149,9999,Rock NE,,31149, ,Rock NE, , ,,2222,2391,2009,1743,1512,1101,1465,1294,1155,893
1564,31151,NA,Nebraska,Saline,31151,NA,Saline,Nebraska,NA,31151,9999,Saline,Nebraska,NA,31151,9999,Saline NE,,31151, ,Saline NE, , ,,12771,13152,12711,13880,14225,5820,7063,7583,8520,9536
1565,31153,5920,Nebraska,Sarpy,31153,5920,Sarpy,Nebraska,OMAHA NEBR.-IOWA,31153,5920,Sarpy,Nebraska,Omaha NE--IA MSA,31153,5920,Sarpy NE,Omaha,31153,36540,Sarpy NE,Omaha-Council Bluffs, NE-IA,Metro,66832,86528,103024,123309,159755,23847,29736,41681,55036,84895
1566,31155,NA,Nebraska,Saunders,31155,NA,Saunders,Nebraska,NA,31155,9999,Saunders,Nebraska,NA,31155,9999,Saunders NE,,31155,36540,Saunders NE,Omaha-Council Bluffs, NE-IA,Metro,17072,18716,18352,19852,20862,6271,6841,7147,7923,9116
1567,31157,NA,Nebraska,Scotts Bluff,31157,NA,Scotts Bluff,Nebraska,NA,31157,9999,Scotts Bluff,Nebraska,NA,31157,9999,Scotts Bluff NE,,31157,42420,Scotts Bluff NE,Scottsbluff, NE,Micro,36438,38429,35992,37012,37074,16739,20742,20508,22538,23626
1568,31159,NA,Nebraska,Seward,31159,NA,Seward,Nebraska,NA,31159,9999,Seward,Nebraska,NA,31159,9999,Seward NE,,31159,30700,Seward NE,Lincoln, NE,Metro,14489,15779,15489,16519,16798,5779,7313,8557,9540,9392
1569,31161,NA,Nebraska,Sheridan,31161,NA,Sheridan,Nebraska,NA,31161,9999,Sheridan,Nebraska,NA,31161,9999,Sheridan NE,,31161, ,Sheridan NE, , ,,7259,7553,6690,6165,5455,3298,4140,3665,3428,3141
1570,31163,NA,Nebraska,Sherman,31163,NA,Sherman,Nebraska,NA,31163,9999,Sherman,Nebraska,NA,31163,9999,Sherman NE,,31163, ,Sherman NE, , ,,4694,4215,3702,3298,3149,2063,1881,1824,1685,1716
1571,31165,NA,Nebraska,Sioux,31165,NA,Sioux,Nebraska,NA,31165,9999,Sioux,Nebraska,NA,31165,9999,Sioux NE,,31165,42420,Sioux NE,Scottsbluff, NE,Micro,2044,1844,1539,1471,1313,897,940,762,673,681
1572,31167,NA,Nebraska,Stanton,31167,NA,Stanton,Nebraska,NA,31167,9999,Stanton,Nebraska,NA,31167,9999,Stanton NE,,31167,35740,Stanton NE,Norfolk, NE,Micro,5759,6551,6282,6416,6134,1874,2447,2411,2616,2541
1573,31169,NA,Nebraska,Thayer,31169,NA,Thayer,Nebraska,NA,31169,9999,Thayer,Nebraska,NA,31169,9999,Thayer NE,,31169, ,Thayer NE, , ,,7753,7591,6610,6030,5220,3529,4053,3727,3979,3552
1574,31171,NA,Nebraska,Thomas,31171,NA,Thomas,Nebraska,NA,31171,9999,Thomas,Nebraska,NA,31171,9999,Thomas NE,,31171, ,Thomas NE, , ,,962,972,850,733,650,442,554,378,459,523
1575,31173,NA,Nebraska,Thurston,31173,NA,Thurston,Nebraska,NA,31173,9999,Thurston,Nebraska,NA,31173,9999,Thurston NE,,31173, ,Thurston NE, , ,,6944,7211,6934,7139,6970,3087,3327,3084,3423,3744
1576,31175,NA,Nebraska,Valley,31175,NA,Valley,Nebraska,NA,31175,9999,Valley,Nebraska,NA,31175,9999,Valley NE,,31175, ,Valley NE, , ,,5739,5637,5169,4649,4263,2598,2800,2929,2710,2937
1577,31177,NA,Nebraska,Washington,31177,NA,Washington,Nebraska,NA,31177,5920,Washington,Nebraska,Omaha NE--IA MSA,31177,5920,Washington NE,Omaha,31177,36540,Washington NE,Omaha-Council Bluffs, NE-IA,Metro,13450,15543,16638,18803,20275,5982,6159,7190,10259,11280
1578,31179,NA,Nebraska,Wayne,31179,NA,Wayne,Nebraska,NA,31179,9999,Wayne,Nebraska,NA,31179,9999,Wayne NE,,31179, ,Wayne NE, , ,,10367,9845,9375,9854,9606,3765,4371,4564,6144,5867
1579,31181,NA,Nebraska,Webster,31181,NA,Webster,Nebraska,NA,31181,9999,Webster,Nebraska,NA,31181,9999,Webster NE,,31181, ,Webster NE, , ,,5370,4853,4276,4045,3816,2268,2200,2049,2188,1927
1580,31183,NA,Nebraska,Wheeler,31183,NA,Wheeler,Nebraska,NA,31183,9999,Wheeler,Nebraska,NA,31183,9999,Wheeler NE,,31183, ,Wheeler NE, , ,,1060,1067,947,885,824,469,707,610,650,601
1581,31185,NA,Nebraska,York,31185,NA,York,Nebraska,NA,31185,9999,York,Nebraska,NA,31185,9999,York NE,,31185, ,York NE, , ,,13630,14824,14421,14553,13654,6204,8264,9317,10543,10094
1582,32001,NA,Nevada,Churchill,32001,NA,Churchill,Nevada,NA,32001,9999,Churchill,Nevada,NA,32001,9999,Churchill NV,,32001,21980,Churchill NV,Fallon, NV,Micro,10635,13917,18039,24024,24804,4311,6568,9119,14631,11961
1583,32003,4120,Nevada,Clark,32003,4120,Clark,Nevada,LAS VEGAS NEV.,32003,4120,Clark,Nevada,Las Vegas NV MSA,32003,4120,Clark NV,Las Vegas,32003,29820,Clark NV,Las Vegas-Henderson-Paradise, NV,Metro,276079,469185,756170,1393909,1953378,134095,265076,452016,853145,1058217
1584,32005,NA,Nevada,Douglas,32005,NA,Douglas,Nevada,NA,32005,9999,Douglas,Nevada,NA,32005,9999,Douglas NV,,32005,23820,Douglas NV,Gardnerville Ranchos, NV,Micro,7008,19487,28010,41443,47026,8111,18644,23522,29049,27709
1585,32007,NA,Nevada,Elko,32007,NA,Elko,Nevada,NA,32007,9999,Elko,Nevada,NA,32007,9999,Elko NV,,32007,21220,Elko NV,Elko, NV,Micro,13932,17550,34142,45233,49076,6953,10803,19311,23900,26728
1586,32009,NA,Nevada,Esmeralda,32009,NA,Esmeralda,Nevada,NA,32009,9999,Esmeralda,Nevada,NA,32009,9999,Esmeralda NV,,32009, ,Esmeralda NV, , ,,623,837,1343,978,782,350,361,512,407,434
1587,32011,NA,Nevada,Eureka,32011,NA,Eureka,Nevada,NA,32011,9999,Eureka,Nevada,NA,32011,9999,Eureka NV,,32011,21220,Eureka NV,Elko, NV,Micro,939,1219,1539,1632,1993,552,940,4297,4561,4718
1588,32013,NA,Nevada,Humboldt,32013,NA,Humboldt,Nevada,NA,32013,9999,Humboldt,Nevada,NA,32013,9999,Humboldt NV,,32013,49080,Humboldt NV,Winnemucca, NV,Micro,6362,9671,12933,15868,16592,3259,5649,7686,9614,10162
1589,32015,NA,Nevada,Lander,32015,NA,Lander,Nevada,NA,32015,9999,Lander,Nevada,NA,32015,9999,Lander NV,,32015, ,Lander NV, , ,,2654,4200,6291,5702,5784,1301,2495,3288,2845,3695
1590,32017,NA,Nevada,Lincoln,32017,NA,Lincoln,Nevada,NA,32017,9999,Lincoln,Nevada,NA,32017,9999,Lincoln NV,,32017, ,Lincoln NV, , ,,2506,3757,3810,4179,5358,996,1815,2373,1951,2114
1591,32019,NA,Nevada,Lyon,32019,NA,Lyon,Nevada,NA,32019,9999,Lyon,Nevada,NA,32019,9999,Lyon NV,,32019,22280,Lyon NV,Fernley, NV,Micro,8421,13744,20267,34809,52070,3148,4432,7782,14262,16088
1592,32021,NA,Nevada,Mineral,32021,NA,Mineral,Nevada,NA,32021,9999,Mineral,Nevada,NA,32021,9999,Mineral NV,,32021, ,Mineral NV, , ,,6943,6196,6450,4999,4771,3136,2903,3189,2469,2237
1593,32023,NA,Nevada,Nye,32023,NA,Nye,Nevada,NA,32023,9999,Nye,Nevada,NA,32023,4120,Nye NV,Las Vegas,32023,37220,Nye NV,Pahrump, NV,Micro,5461,9485,18074,32914,43856,7150,7925,13249,13863,14938
1594,32027,NA,Nevada,Pershing,32027,NA,Pershing,Nevada,NA,32027,9999,Pershing,Nevada,NA,32027,9999,Pershing NV,,32027, ,Pershing NV, , ,,2657,3449,4361,6672,6745,1277,1609,2289,2547,2175
1595,32029,NA,Nevada,Storey,32029,NA,Storey,Nevada,NA,32029,9999,Storey,Nevada,NA,32029,9999,Storey NV,,32029,39900,Storey NV,Reno, NV,Metro,696,1534,2535,3393,3995,409,892,971,1250,3263
1596,32031,6720,Nevada,Washoe,32031,6720,Washoe,Nevada,RENO NEV.,32031,6720,Washoe,Nevada,Reno NV MSA,32031,6720,Washoe NV,Reno,32031,39900,Washoe NV,Reno, NV,Metro,122142,195372,256643,341389,422135,68404,135104,174249,236567,250341
1597,32033,NA,Nevada,White Pine,32033,NA,White Pine,Nevada,NA,32033,9999,White Pine,Nevada,NA,32033,9999,White Pine NV,,32033, ,White Pine NV, , ,,10124,8289,9374,9029,10045,4499,4052,4968,4067,6085
1598,32510,NA,Nevada,Carson City,32510,NA,Carson City,Nevada,NA,32510,9999,Carson City,Nevada,NA,32510,9999,Carson City NV,,32510,16180,Carson City (Independent City) NV,Carson City, NV,Metro,16041,32323,40714,52568,55030,8194,19360,26766,39240,38463
1599,33001,NA,New Hampshire,Belknap,33001,NA,Belknap,New Hampshire,NA,33001,9999,Belknap,New Hampshire,NA,33001,9999,Belknap NH,,33001,29060,Belknap NH,Laconia, NH,Micro,32562,42914,49347,56473,60118,16064,22924,28785,36051,36896
1600,33003,NA,New Hampshire,Carroll,33003,NA,Carroll,New Hampshire,NA,33003,9999,Carroll,New Hampshire,NA,33003,9999,Carroll NH,,33003, ,Carroll NH, , ,,18563,28018,35592,43907,47821,8279,14272,22489,28554,30440
1601,33005,NA,New Hampshire,Cheshire,33005,NA,Cheshire,New Hampshire,NA,33005,9999,Cheshire,New Hampshire,NA,33005,9999,Cheshire NH,,33005,28300,Cheshire NH,Keene, NH,Micro,52564,62252,70255,73953,76938,22902,30075,38167,44639,44519
1602,33007,NA,New Hampshire,Coos,33007,NA,Coos,New Hampshire,NA,33007,9999,Coos,New Hampshire,NA,33007,9999,Coos NH,,33007,13620,Coos NH,Berlin, NH-VT,Micro,34262,35034,34893,33158,32980,14435,16010,18464,19347,17966
1603,33009,NA,New Hampshire,Grafton,33009,NA,Grafton,New Hampshire,NA,33009,9999,Grafton,New Hampshire,NA,33009,9999,Grafton NH,,33009,17200,Grafton NH,Claremont-Lebanon, NH-VT,Micro,55145,65890,75064,81868,89104,27464,37376,53820,65439,69637
1604,33011,NA,New Hampshire,Hillsborough,33011,NA,Hillsborough,New Hampshire,NA,33011,####,Hillsborough,New Hampshire,NA,33011,9999,Hillsborough NH,,33011,31700,Hillsborough NH,Manchester-Nashua, NH,Metro,226390,278189,336768,382162,401016,115787,159785,208783,246072,247300
1605,33011,NA,New Hampshire,Hillsborough,33011,NA,Hillsborough,New Hampshire,NA,33011,####,Hillsborough,New Hampshire,NA,33011,1122,Hillsborough NH,Boston-Worcester-Lawrence,33011,31700,Hillsborough NH,Manchester-Nashua, NH,Metro,226390,278189,336768,382162,401016,115787,159785,208783,246072,247300
1606,33013,NA,New Hampshire,Merrimack,33013,NA,Merrimack,New Hampshire,NA,33013,####,Merrimack,New Hampshire,NA,33013,9999,Merrimack NH,,33013,18180,Merrimack NH,Concord, NH,Micro,81280,98538,120742,136576,146430,37205,53962,72366,89858,96338
1607,33013,NA,New Hampshire,Merrimack,33013,NA,Merrimack,New Hampshire,NA,33013,####,Merrimack,New Hampshire,NA,33013,1122,Merrimack NH,Boston-Worcester-Lawrence,33013,18180,Merrimack NH,Concord, NH,Micro,81280,98538,120742,136576,146430,37205,53962,72366,89858,96338
1608,33015,NA,New Hampshire,Rockingham,33015,NA,Rockingham,New Hampshire,NA,33015,####,Rockingham,New Hampshire,NA,33015,1122,Rockingham NH,Boston-Worcester-Lawrence,33015,14460,Rockingham NH,Boston-Cambridge-Newton, MA-NH,Metro,139616,191370,246714,278599,295333,50086,90353,130570,173889,188016
1609,33015,NA,New Hampshire,Rockingham,33015,NA,Rockingham,New Hampshire,NA,33015,####,Rockingham,New Hampshire,NA,33015,9999,Rockingham NH,,33015,14460,Rockingham NH,Boston-Cambridge-Newton, MA-NH,Metro,139616,191370,246714,278599,295333,50086,90353,130570,173889,188016
1610,33017,NA,New Hampshire,Strafford,33017,NA,Strafford,New Hampshire,NA,33017,####,Strafford,New Hampshire,NA,33017,1122,Strafford NH,Boston-Worcester-Lawrence,33017,14460,Strafford NH,Boston-Cambridge-Newton, MA-NH,Metro,70503,85934,104359,112643,123219,30413,40730,50693,59353,63508
1611,33017,NA,New Hampshire,Strafford,33017,NA,Strafford,New Hampshire,NA,33017,####,Strafford,New Hampshire,NA,33017,9999,Strafford NH,,33017,14460,Strafford NH,Boston-Cambridge-Newton, MA-NH,Metro,70503,85934,104359,112643,123219,30413,40730,50693,59353,63508
1612,33019,NA,New Hampshire,Sullivan,33019,NA,Sullivan,New Hampshire,NA,33019,9999,Sullivan,New Hampshire,NA,33019,9999,Sullivan NH,,33019,17200,Sullivan NH,Claremont-Lebanon, NH-VT,Micro,31047,36111,38650,40543,43749,11060,16123,18433,20348,19788
1613,34001,560,New Jersey,Atlantic,34001,560,Atlantic,New Jersey,ATLANTIC CITY N.J.,34001,560,Atlantic,New Jersey,Atlantic City NJ MSA,34001,6162,Atlantic NJ,Philadelphia-Wilmington-Atlantic City,34001,12100,Atlantic NJ,Atlantic City-Hammonton, NJ,Metro,175908,194566,225431,253674,274761,79885,109410,159479,173787,171000
1615,34005,6160,New Jersey,Burlington,34005,6160,Burlington,New Jersey,PHILADELPHIA PA.-N.J.,34005,6162,Burlington,New Jersey,Philadelphia--Wilmington--Trenton PA--NJ--DE--MD CMSA,34005,6162,Burlington NJ,Philadelphia-Wilmington-Atlantic City,34005,37980,Burlington NJ,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Metro,325960,363614,396180,424453,449218,137254,145171,201066,237411,259491
1616,34007,6160,New Jersey,Camden,34007,6160,Camden,New Jersey,PHILADELPHIA PA.-N.J.,34007,6162,Camden,New Jersey,Philadelphia--Wilmington--Trenton PA--NJ--DE--MD CMSA,34007,6162,Camden NJ,Philadelphia-Wilmington-Atlantic City,34007,37980,Camden NJ,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Metro,458608,472790,503524,506707,513594,171965,205214,249215,253997,256356
1617,34009,NA,New Jersey,Cape May,34009,NA,Cape May,New Jersey,NA,34009,560,Cape May,New Jersey,Atlantic City NJ MSA,34009,6162,Cape May NJ,Philadelphia-Wilmington-Atlantic City,34009,36140,Cape May NJ,Ocean City, NJ,Metro,60259,82754,95368,102314,97263,25672,38264,47010,54174,57994
1618,34011,8760,New Jersey,Cumberland,34011,8760,Cumberland,New Jersey,VINELAND-MILLVILLE-BRIDGETON N.J.,34011,6162,Cumberland,New Jersey,Philadelphia--Wilmington--Trenton PA--NJ--DE--MD CMSA,34011,6162,Cumberland NJ,Philadelphia-Wilmington-Atlantic City,34011,47220,Cumberland NJ,Vineland-Bridgeton, NJ,Metro,122309,133088,138366,146263,157155,58153,64876,68415,70960,73974
1620,34015,6160,New Jersey,Gloucester,34015,6160,Gloucester,New Jersey,PHILADELPHIA PA.-N.J.,34015,6162,Gloucester,New Jersey,Philadelphia--Wilmington--Trenton PA--NJ--DE--MD CMSA,34015,6162,Gloucester NJ,Philadelphia-Wilmington-Atlantic City,34015,37980,Gloucester NJ,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Metro,173501,200507,231134,256524,288701,48219,70324,91499,109654,129953
1629,34033,9160,New Jersey,Salem,34033,9160,Salem,New Jersey,WILMINGTON DEL.-N.J.-MD.,34033,6162,Salem,New Jersey,Philadelphia--Wilmington--Trenton PA--NJ--DE--MD CMSA,34033,6162,Salem NJ,Philadelphia-Wilmington-Atlantic City,34033,37980,Salem NJ,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Metro,60673,64647,65383,64177,65998,28009,29679,29052,28377,28430
1634,35001,200,New Mexico,Bernalillo,35001,200,Bernalillo,New Mexico,ALBUQUERQUE N. MEX.,35001,200,Bernalillo,New Mexico,Albuquerque NM MSA,35001,200,Bernalillo NM,Albuquerque,35001,10740,Bernalillo NM,Albuquerque, NM,Metro,318277,422295,482696,557601,664117,138485,223093,310753,390346,406251
1635,35003,NA,New Mexico,Catron,35003,NA,Catron,New Mexico,NA,35003,9999,Catron,New Mexico,NA,35003,9999,Catron NM,,35003, ,Catron NM, , ,,2179,2715,2580,3567,3734,919,1059,1245,1453,1654
1636,35005,NA,New Mexico,Chaves,35005,NA,Chaves,New Mexico,NA,35005,9999,Chaves,New Mexico,NA,35005,9999,Chaves NM,,35005,40740,Chaves NM,Roswell, NM,Micro,43771,51184,58033,61317,65746,17142,23034,26928,27721,28874
1637,35006,NA,NA,NA,35006,NA,NA,NA,NA,35006,9999,Cibola,New Mexico,NA,35006,9999,Cibola NM,,35006,24380,Cibola NM*,Grants, NM,Micro,(NA),(NA),23690,25633,27313,(NA),(NA),6175,8580,10022
1638,35007,NA,New Mexico,Colfax,35007,NA,Colfax,New Mexico,NA,35007,9999,Colfax,New Mexico,NA,35007,9999,Colfax NM,,35007, ,Colfax NM, , ,,12142,13714,12921,14202,13735,4926,6661,6481,8323,7120
1639,35009,NA,New Mexico,Curry,35009,NA,Curry,New Mexico,NA,35009,9999,Curry,New Mexico,NA,35009,9999,Curry NM,,35009,17580,Curry NM,Clovis, NM,Micro,39834,42037,42324,44991,48959,18595,20279,19697,22046,24869
1640,35011,NA,New Mexico,De Baca,35011,NA,De Baca,New Mexico,NA,35011,9999,De Baca,New Mexico,NA,35011,9999,DeBaca NM,,35011, ,De Baca NM, , ,,2558,2433,2246,2218,2018,1060,1030,910,999,958
1641,35013,NA,New Mexico,Dona Ana,35013,4100,Dona Ana,New Mexico,LAS CRUCES N. MEX.,35013,4100,Dona Ana,New Mexico,Las Cruces NM MSA,35013,4100,Dona Ana NM,Las Cruces,35013,29740,Doձa Ana NM,Las Cruces, NM,Metro,70254,97012,136593,175098,210202,27080,39628,57771,74791,95698
1642,35015,NA,New Mexico,Eddy,35015,NA,Eddy,New Mexico,NA,35015,9999,Eddy,New Mexico,NA,35015,9999,Eddy NM,,35015,16100,Eddy NM,Carlsbad-Artesia, NM,Micro,41013,48238,48717,51399,53907,16188,21650,22024,25370,30428
1643,35017,NA,New Mexico,Grant,35017,NA,Grant,New Mexico,NA,35017,9999,Grant,New Mexico,NA,35017,9999,Grant NM,,35017,43500,Grant NM,Silver City, NM,Micro,22135,26361,27718,30882,29398,8352,10405,11998,14618,12735
1644,35019,NA,New Mexico,Guadalupe,35019,NA,Guadalupe,New Mexico,NA,35019,9999,Guadalupe,New Mexico,NA,35019,9999,Guadalupe NM,,35019, ,Guadalupe NM, , ,,4957,4481,4146,4693,4693,1815,1860,1897,2075,1938
1645,35021,NA,New Mexico,Harding,35021,NA,Harding,New Mexico,NA,35021,9999,Harding,New Mexico,NA,35021,9999,Harding NM,,35021, ,Harding NM, , ,,1359,1081,985,801,687,663,569,530,570,480
1646,35023,NA,New Mexico,Hidalgo,35023,NA,Hidalgo,New Mexico,NA,35023,9999,Hidalgo,New Mexico,NA,35023,9999,Hidalgo NM,,35023, ,Hidalgo NM, , ,,4689,6070,5946,5766,4854,1839,2483,2823,2294,2281
1647,35025,NA,New Mexico,Lea,35025,NA,Lea,New Mexico,NA,35025,9999,Lea,New Mexico,NA,35025,9999,Lea NM,,35025,26020,Lea NM,Hobbs, NM,Micro,49647,56747,55506,55264,64625,21059,29723,27298,28281,34249
